,0
12748,2011-04-29 22:35:00-04:00
12749,2011-04-29 22:36:00-04:00
12750,2011-04-29 22:37:00-04:00
12751,2011-04-29 22:38:00-04:00
12752,2011-04-29 22:39:00-04:00
12753,2011-04-29 22:40:00-04:00
12754,2011-04-29 22:41:00-04:00
12755,2011-04-29 22:42:00-04:00
12756,2011-04-29 22:43:00-04:00
12757,2011-04-29 22:44:00-04:00
12758,2011-04-29 22:45:00-04:00
12759,2011-04-29 22:46:00-04:00
12760,2011-04-29 22:47:00-04:00
12761,2011-04-29 22:48:00-04:00
12762,2011-04-29 22:49:00-04:00
12763,2011-04-29 22:50:00-04:00
12764,2011-04-29 22:51:00-04:00
12765,2011-04-29 22:52:00-04:00
12766,2011-04-29 22:53:00-04:00
12767,2011-04-29 22:54:00-04:00
12768,2011-04-29 22:55:00-04:00
12769,2011-04-29 22:56:00-04:00
12770,2011-04-29 22:57:00-04:00
12771,2011-04-29 22:58:00-04:00
12772,2011-04-29 22:59:00-04:00
12773,2011-04-29 23:00:00-04:00
12774,2011-04-29 23:01:00-04:00
12775,2011-04-29 23:02:00-04:00
12776,2011-04-29 23:03:00-04:00
12777,2011-04-29 23:04:00-04:00
12778,2011-04-29 23:05:00-04:00
12779,2011-04-29 23:06:00-04:00
12780,2011-04-29 23:07:00-04:00
12781,2011-04-29 23:08:00-04:00
12782,2011-04-29 23:09:00-04:00
12783,2011-04-29 23:10:00-04:00
12784,2011-04-29 23:11:00-04:00
12785,2011-04-29 23:12:00-04:00
12786,2011-04-29 23:13:00-04:00
12787,2011-04-29 23:14:00-04:00
12788,2011-04-29 23:15:00-04:00
12789,2011-04-29 23:16:00-04:00
12790,2011-04-29 23:17:00-04:00
12791,2011-04-29 23:18:00-04:00
12792,2011-04-29 23:19:00-04:00
12793,2011-04-29 23:20:00-04:00
12794,2011-04-29 23:21:00-04:00
12795,2011-04-29 23:22:00-04:00
12796,2011-04-29 23:23:00-04:00
12797,2011-04-29 23:24:00-04:00
12798,2011-04-29 23:25:00-04:00
12799,2011-04-29 23:26:00-04:00
12800,2011-04-29 23:27:00-04:00
12801,2011-04-29 23:28:00-04:00
12802,2011-04-29 23:29:00-04:00
12803,2011-04-29 23:30:00-04:00
12804,2011-04-29 23:31:00-04:00
12805,2011-04-29 23:32:00-04:00
12806,2011-04-29 23:33:00-04:00
12807,2011-04-29 23:34:00-04:00
12808,2011-04-29 23:35:00-04:00
12809,2011-04-29 23:36:00-04:00
12810,2011-04-29 23:37:00-04:00
12811,2011-04-29 23:38:00-04:00
12812,2011-04-29 23:39:00-04:00
12813,2011-04-29 23:40:00-04:00
12814,2011-04-29 23:41:00-04:00
12815,2011-04-29 23:42:00-04:00
12816,2011-04-29 23:43:00-04:00
12817,2011-04-29 23:44:00-04:00
12818,2011-04-29 23:45:00-04:00
12819,2011-04-29 23:46:00-04:00
12820,2011-04-29 23:47:00-04:00
12821,2011-04-29 23:48:00-04:00
12822,2011-04-29 23:49:00-04:00
12823,2011-04-29 23:50:00-04:00
12824,2011-04-29 23:51:00-04:00
12825,2011-04-29 23:52:00-04:00
12826,2011-04-29 23:53:00-04:00
12827,2011-04-29 23:54:00-04:00
12828,2011-04-29 23:55:00-04:00
12829,2011-04-29 23:56:00-04:00
12830,2011-04-29 23:57:00-04:00
12831,2011-04-29 23:58:00-04:00
12832,2011-04-29 23:59:00-04:00
12833,2011-04-30 00:00:00-04:00
12834,2011-04-30 00:01:00-04:00
12835,2011-04-30 00:02:00-04:00
12836,2011-04-30 00:03:00-04:00
12837,2011-04-30 00:04:00-04:00
12838,2011-04-30 00:05:00-04:00
12839,2011-04-30 00:06:00-04:00
12840,2011-04-30 00:07:00-04:00
12841,2011-04-30 00:08:00-04:00
12842,2011-04-30 00:09:00-04:00
12843,2011-04-30 00:10:00-04:00
12844,2011-04-30 00:11:00-04:00
12845,2011-04-30 00:12:00-04:00
12846,2011-04-30 00:13:00-04:00
12847,2011-04-30 00:14:00-04:00
12848,2011-04-30 00:15:00-04:00
12849,2011-04-30 00:16:00-04:00
12850,2011-04-30 00:17:00-04:00
12851,2011-04-30 00:18:00-04:00
12852,2011-04-30 00:19:00-04:00
12853,2011-04-30 00:20:00-04:00
12854,2011-04-30 00:21:00-04:00
12855,2011-04-30 00:22:00-04:00
12856,2011-04-30 00:23:00-04:00
12857,2011-04-30 00:24:00-04:00
12858,2011-04-30 00:25:00-04:00
12859,2011-04-30 00:26:00-04:00
12860,2011-04-30 00:27:00-04:00
12861,2011-04-30 00:28:00-04:00
12862,2011-04-30 00:29:00-04:00
12863,2011-04-30 00:30:00-04:00
12864,2011-04-30 00:31:00-04:00
12865,2011-04-30 00:32:00-04:00
12866,2011-04-30 00:33:00-04:00
12867,2011-04-30 00:34:00-04:00
12868,2011-04-30 00:35:00-04:00
12869,2011-04-30 00:36:00-04:00
12870,2011-04-30 00:37:00-04:00
12871,2011-04-30 00:38:00-04:00
12872,2011-04-30 00:39:00-04:00
12873,2011-04-30 00:40:00-04:00
12874,2011-04-30 00:41:00-04:00
12875,2011-04-30 00:42:00-04:00
12876,2011-04-30 00:43:00-04:00
12877,2011-04-30 00:44:00-04:00
12878,2011-04-30 00:45:00-04:00
12879,2011-04-30 00:46:00-04:00
12880,2011-04-30 00:47:00-04:00
12881,2011-04-30 00:48:00-04:00
12882,2011-04-30 00:49:00-04:00
12883,2011-04-30 00:50:00-04:00
12884,2011-04-30 00:51:00-04:00
12885,2011-04-30 00:52:00-04:00
12886,2011-04-30 00:53:00-04:00
12887,2011-04-30 00:54:00-04:00
12888,2011-04-30 00:55:00-04:00
12889,2011-04-30 00:56:00-04:00
12890,2011-04-30 00:57:00-04:00
12891,2011-04-30 00:58:00-04:00
12892,2011-04-30 00:59:00-04:00
12893,2011-04-30 01:00:00-04:00
12894,2011-04-30 01:01:00-04:00
12895,2011-04-30 01:02:00-04:00
12896,2011-04-30 01:03:00-04:00
12897,2011-04-30 01:04:00-04:00
12898,2011-04-30 01:05:00-04:00
12899,2011-04-30 01:06:00-04:00
12900,2011-04-30 01:07:00-04:00
12901,2011-04-30 01:08:00-04:00
12902,2011-04-30 01:09:00-04:00
12903,2011-04-30 01:10:00-04:00
12904,2011-04-30 01:11:00-04:00
12905,2011-04-30 01:12:00-04:00
12906,2011-04-30 01:13:00-04:00
12907,2011-04-30 01:14:00-04:00
12908,2011-04-30 01:15:00-04:00
12909,2011-04-30 01:16:00-04:00
12910,2011-04-30 01:17:00-04:00
12911,2011-04-30 01:18:00-04:00
12912,2011-04-30 01:19:00-04:00
12913,2011-04-30 01:20:00-04:00
12914,2011-04-30 01:21:00-04:00
12915,2011-04-30 01:22:00-04:00
12916,2011-04-30 01:23:00-04:00
12917,2011-04-30 01:24:00-04:00
12918,2011-04-30 01:25:00-04:00
12919,2011-04-30 01:26:00-04:00
12920,2011-04-30 01:27:00-04:00
12921,2011-04-30 01:28:00-04:00
12922,2011-04-30 01:29:00-04:00
12923,2011-04-30 01:30:00-04:00
12924,2011-04-30 01:31:00-04:00
12925,2011-04-30 01:32:00-04:00
12926,2011-04-30 01:33:00-04:00
12927,2011-04-30 01:34:00-04:00
12928,2011-04-30 01:35:00-04:00
12929,2011-04-30 01:36:00-04:00
12930,2011-04-30 01:37:00-04:00
12931,2011-04-30 01:38:00-04:00
12932,2011-04-30 01:39:00-04:00
12933,2011-04-30 01:40:00-04:00
12934,2011-04-30 01:41:00-04:00
12935,2011-04-30 01:42:00-04:00
12936,2011-04-30 01:43:00-04:00
12937,2011-04-30 01:44:00-04:00
12938,2011-04-30 01:45:00-04:00
12939,2011-04-30 01:46:00-04:00
12940,2011-04-30 01:47:00-04:00
12941,2011-04-30 01:48:00-04:00
12942,2011-04-30 01:49:00-04:00
12943,2011-04-30 01:50:00-04:00
12944,2011-04-30 01:51:00-04:00
12945,2011-04-30 01:52:00-04:00
12946,2011-04-30 01:53:00-04:00
12947,2011-04-30 01:54:00-04:00
12948,2011-04-30 01:55:00-04:00
12949,2011-04-30 01:56:00-04:00
12950,2011-04-30 01:57:00-04:00
12951,2011-04-30 01:58:00-04:00
12952,2011-04-30 01:59:00-04:00
12953,2011-04-30 02:00:00-04:00
12954,2011-04-30 02:01:00-04:00
12955,2011-04-30 02:02:00-04:00
12956,2011-04-30 02:03:00-04:00
12957,2011-04-30 02:04:00-04:00
12958,2011-04-30 02:05:00-04:00
12959,2011-04-30 02:06:00-04:00
12960,2011-04-30 02:07:00-04:00
12961,2011-04-30 02:08:00-04:00
12962,2011-04-30 02:09:00-04:00
12963,2011-04-30 02:10:00-04:00
12964,2011-04-30 02:11:00-04:00
12965,2011-04-30 02:12:00-04:00
12966,2011-04-30 02:13:00-04:00
12967,2011-04-30 02:14:00-04:00
12968,2011-04-30 02:15:00-04:00
12969,2011-04-30 02:16:00-04:00
12970,2011-04-30 02:17:00-04:00
12971,2011-04-30 02:18:00-04:00
12972,2011-04-30 02:19:00-04:00
12973,2011-04-30 02:20:00-04:00
12974,2011-04-30 02:21:00-04:00
12975,2011-04-30 02:22:00-04:00
12976,2011-04-30 02:23:00-04:00
12977,2011-04-30 02:24:00-04:00
12978,2011-04-30 02:25:00-04:00
12979,2011-04-30 02:26:00-04:00
12980,2011-04-30 02:27:00-04:00
12981,2011-04-30 02:28:00-04:00
12982,2011-04-30 02:29:00-04:00
12983,2011-04-30 02:30:00-04:00
12984,2011-04-30 02:31:00-04:00
12985,2011-04-30 02:32:00-04:00
12986,2011-04-30 02:33:00-04:00
12987,2011-04-30 02:34:00-04:00
12988,2011-04-30 02:35:00-04:00
12989,2011-04-30 02:36:00-04:00
12990,2011-04-30 02:37:00-04:00
12991,2011-04-30 02:38:00-04:00
12992,2011-04-30 02:39:00-04:00
12993,2011-04-30 02:40:00-04:00
12994,2011-04-30 02:41:00-04:00
12995,2011-04-30 02:42:00-04:00
12996,2011-04-30 02:43:00-04:00
12997,2011-04-30 02:44:00-04:00
12998,2011-04-30 02:45:00-04:00
12999,2011-04-30 02:46:00-04:00
13000,2011-04-30 02:47:00-04:00
13001,2011-04-30 02:48:00-04:00
13002,2011-04-30 02:49:00-04:00
13003,2011-04-30 02:50:00-04:00
13004,2011-04-30 02:51:00-04:00
13005,2011-04-30 02:52:00-04:00
13006,2011-04-30 02:53:00-04:00
13007,2011-04-30 02:54:00-04:00
13008,2011-04-30 02:55:00-04:00
13009,2011-04-30 02:56:00-04:00
13010,2011-04-30 02:57:00-04:00
13011,2011-04-30 02:58:00-04:00
13012,2011-04-30 02:59:00-04:00
13013,2011-04-30 03:00:00-04:00
13014,2011-04-30 03:01:00-04:00
13015,2011-04-30 03:02:00-04:00
13016,2011-04-30 03:03:00-04:00
13017,2011-04-30 03:04:00-04:00
13018,2011-04-30 03:05:00-04:00
13019,2011-04-30 03:06:00-04:00
13020,2011-04-30 03:07:00-04:00
13021,2011-04-30 03:08:00-04:00
13022,2011-04-30 03:09:00-04:00
13023,2011-04-30 03:10:00-04:00
13024,2011-04-30 03:11:00-04:00
13025,2011-04-30 03:12:00-04:00
13026,2011-04-30 03:13:00-04:00
13027,2011-04-30 03:14:00-04:00
13028,2011-04-30 03:15:00-04:00
13029,2011-04-30 03:16:00-04:00
13030,2011-04-30 03:17:00-04:00
13031,2011-04-30 03:18:00-04:00
13032,2011-04-30 03:19:00-04:00
13033,2011-04-30 03:20:00-04:00
13034,2011-04-30 03:21:00-04:00
13035,2011-04-30 03:22:00-04:00
13036,2011-04-30 03:23:00-04:00
13037,2011-04-30 03:24:00-04:00
13038,2011-04-30 03:25:00-04:00
13039,2011-04-30 03:26:00-04:00
13040,2011-04-30 03:27:00-04:00
13041,2011-04-30 03:28:00-04:00
13042,2011-04-30 03:29:00-04:00
13043,2011-04-30 03:30:00-04:00
13044,2011-04-30 03:31:00-04:00
13045,2011-04-30 03:32:00-04:00
13046,2011-04-30 03:33:00-04:00
13047,2011-04-30 03:34:00-04:00
13048,2011-04-30 03:35:00-04:00
13049,2011-04-30 03:36:00-04:00
13050,2011-04-30 03:37:00-04:00
13051,2011-04-30 03:38:00-04:00
13052,2011-04-30 03:39:00-04:00
13053,2011-04-30 03:40:00-04:00
13054,2011-04-30 03:41:00-04:00
13055,2011-04-30 03:42:00-04:00
13056,2011-04-30 03:43:00-04:00
13057,2011-04-30 03:44:00-04:00
13058,2011-04-30 03:45:00-04:00
13059,2011-04-30 03:46:00-04:00
13060,2011-04-30 03:47:00-04:00
13061,2011-04-30 03:48:00-04:00
13062,2011-04-30 03:49:00-04:00
13063,2011-04-30 03:50:00-04:00
13064,2011-04-30 03:51:00-04:00
13065,2011-04-30 03:52:00-04:00
13066,2011-04-30 03:53:00-04:00
13067,2011-04-30 03:54:00-04:00
13068,2011-04-30 03:55:00-04:00
13069,2011-04-30 03:56:00-04:00
13070,2011-04-30 03:57:00-04:00
13071,2011-04-30 03:58:00-04:00
13072,2011-04-30 03:59:00-04:00
13073,2011-04-30 04:00:00-04:00
13074,2011-04-30 04:01:00-04:00
13075,2011-04-30 04:02:00-04:00
13076,2011-04-30 04:03:00-04:00
13077,2011-04-30 04:04:00-04:00
13078,2011-04-30 04:05:00-04:00
13079,2011-04-30 04:06:00-04:00
13080,2011-04-30 04:07:00-04:00
13081,2011-04-30 04:08:00-04:00
13082,2011-04-30 04:09:00-04:00
13083,2011-04-30 04:10:00-04:00
13084,2011-04-30 04:11:00-04:00
13085,2011-04-30 04:12:00-04:00
13086,2011-04-30 04:13:00-04:00
13087,2011-04-30 04:14:00-04:00
13088,2011-04-30 04:15:00-04:00
13089,2011-04-30 04:16:00-04:00
13090,2011-04-30 04:17:00-04:00
13091,2011-04-30 04:18:00-04:00
13092,2011-04-30 04:19:00-04:00
13093,2011-04-30 04:20:00-04:00
13094,2011-04-30 04:21:00-04:00
13095,2011-04-30 04:22:00-04:00
13096,2011-04-30 04:23:00-04:00
13097,2011-04-30 04:24:00-04:00
13098,2011-04-30 04:25:00-04:00
13099,2011-04-30 04:26:00-04:00
13100,2011-04-30 04:27:00-04:00
13101,2011-04-30 04:28:00-04:00
13102,2011-04-30 04:29:00-04:00
13103,2011-04-30 04:30:00-04:00
13104,2011-04-30 04:31:00-04:00
13105,2011-04-30 04:32:00-04:00
13106,2011-04-30 04:33:00-04:00
13107,2011-04-30 04:34:00-04:00
13108,2011-04-30 04:35:00-04:00
13109,2011-04-30 04:36:00-04:00
13110,2011-04-30 04:37:00-04:00
13111,2011-04-30 04:38:00-04:00
13112,2011-04-30 04:39:00-04:00
13113,2011-04-30 04:40:00-04:00
13114,2011-04-30 04:41:00-04:00
13115,2011-04-30 04:42:00-04:00
13116,2011-04-30 04:43:00-04:00
13117,2011-04-30 04:44:00-04:00
13118,2011-04-30 04:45:00-04:00
13119,2011-04-30 04:46:00-04:00
13120,2011-04-30 04:47:00-04:00
13121,2011-04-30 04:48:00-04:00
13122,2011-04-30 04:49:00-04:00
13123,2011-04-30 04:50:00-04:00
13124,2011-04-30 04:51:00-04:00
13125,2011-04-30 04:52:00-04:00
13126,2011-04-30 04:53:00-04:00
13127,2011-04-30 04:54:00-04:00
13128,2011-04-30 04:55:00-04:00
13129,2011-04-30 04:56:00-04:00
13130,2011-04-30 04:57:00-04:00
13131,2011-04-30 04:58:00-04:00
13132,2011-04-30 04:59:00-04:00
13133,2011-04-30 05:00:00-04:00
13134,2011-04-30 05:01:00-04:00
13135,2011-04-30 05:02:00-04:00
13136,2011-04-30 05:03:00-04:00
13137,2011-04-30 05:04:00-04:00
13138,2011-04-30 05:05:00-04:00
13139,2011-04-30 05:06:00-04:00
13140,2011-04-30 05:07:00-04:00
13141,2011-04-30 05:08:00-04:00
13142,2011-04-30 05:09:00-04:00
13143,2011-04-30 05:10:00-04:00
13144,2011-04-30 05:11:00-04:00
13145,2011-04-30 05:12:00-04:00
13146,2011-04-30 05:13:00-04:00
13147,2011-04-30 05:14:00-04:00
13148,2011-04-30 05:15:00-04:00
13149,2011-04-30 05:16:00-04:00
13150,2011-04-30 05:17:00-04:00
13151,2011-04-30 05:18:00-04:00
13152,2011-04-30 05:19:00-04:00
13153,2011-04-30 05:20:00-04:00
13154,2011-04-30 05:21:00-04:00
13155,2011-04-30 05:22:00-04:00
13156,2011-04-30 05:23:00-04:00
13157,2011-04-30 05:24:00-04:00
13158,2011-04-30 05:25:00-04:00
13159,2011-04-30 05:26:00-04:00
13160,2011-04-30 05:27:00-04:00
13161,2011-04-30 05:28:00-04:00
13162,2011-04-30 05:29:00-04:00
13163,2011-04-30 05:30:00-04:00
13164,2011-04-30 05:31:00-04:00
13165,2011-04-30 05:32:00-04:00
13166,2011-04-30 05:33:00-04:00
13167,2011-04-30 05:34:00-04:00
13168,2011-04-30 05:35:00-04:00
13169,2011-04-30 05:36:00-04:00
13170,2011-04-30 05:37:00-04:00
13171,2011-04-30 05:38:00-04:00
13172,2011-04-30 05:39:00-04:00
13173,2011-04-30 05:40:00-04:00
13174,2011-04-30 05:41:00-04:00
13175,2011-04-30 05:42:00-04:00
13176,2011-04-30 05:43:00-04:00
13177,2011-04-30 05:44:00-04:00
13178,2011-04-30 05:45:00-04:00
13179,2011-04-30 05:46:00-04:00
13180,2011-04-30 05:47:00-04:00
13181,2011-04-30 05:48:00-04:00
13182,2011-04-30 05:49:00-04:00
13183,2011-04-30 05:50:00-04:00
13184,2011-04-30 05:51:00-04:00
13185,2011-04-30 05:52:00-04:00
13186,2011-04-30 05:53:00-04:00
13187,2011-04-30 05:54:00-04:00
13188,2011-04-30 05:55:00-04:00
13189,2011-04-30 05:56:00-04:00
13190,2011-04-30 05:57:00-04:00
13191,2011-04-30 05:58:00-04:00
13192,2011-04-30 05:59:00-04:00
13193,2011-04-30 06:00:00-04:00
13194,2011-04-30 06:01:00-04:00
13195,2011-04-30 06:02:00-04:00
13196,2011-04-30 06:03:00-04:00
13197,2011-04-30 06:04:00-04:00
13198,2011-04-30 06:05:00-04:00
13199,2011-04-30 06:06:00-04:00
13200,2011-04-30 06:07:00-04:00
13201,2011-04-30 06:08:00-04:00
13202,2011-04-30 06:09:00-04:00
13203,2011-04-30 06:10:00-04:00
13204,2011-04-30 06:11:00-04:00
13205,2011-04-30 06:12:00-04:00
13206,2011-04-30 06:13:00-04:00
13207,2011-04-30 06:14:00-04:00
13208,2011-04-30 06:15:00-04:00
13209,2011-04-30 06:16:00-04:00
13210,2011-04-30 06:17:00-04:00
13211,2011-04-30 06:18:00-04:00
13212,2011-04-30 06:19:00-04:00
13213,2011-04-30 06:20:00-04:00
13214,2011-04-30 06:21:00-04:00
13215,2011-04-30 06:22:00-04:00
13216,2011-04-30 06:23:00-04:00
13217,2011-04-30 06:24:00-04:00
13218,2011-04-30 06:25:00-04:00
13219,2011-04-30 06:26:00-04:00
13220,2011-04-30 06:27:00-04:00
13221,2011-04-30 06:28:00-04:00
13222,2011-04-30 06:29:00-04:00
13223,2011-04-30 06:30:00-04:00
13224,2011-04-30 06:31:00-04:00
13225,2011-04-30 06:32:00-04:00
13226,2011-04-30 06:33:00-04:00
13227,2011-04-30 06:34:00-04:00
13228,2011-04-30 06:35:00-04:00
13229,2011-04-30 06:36:00-04:00
13230,2011-04-30 06:37:00-04:00
13231,2011-04-30 06:38:00-04:00
13232,2011-04-30 06:39:00-04:00
13233,2011-04-30 06:40:00-04:00
13234,2011-04-30 06:41:00-04:00
13235,2011-04-30 06:42:00-04:00
13236,2011-04-30 06:43:00-04:00
13237,2011-04-30 06:44:00-04:00
13238,2011-04-30 06:45:00-04:00
13239,2011-04-30 06:46:00-04:00
13240,2011-04-30 06:47:00-04:00
13241,2011-04-30 06:48:00-04:00
13242,2011-04-30 06:49:00-04:00
13243,2011-04-30 06:50:00-04:00
13244,2011-04-30 06:51:00-04:00
13245,2011-04-30 06:52:00-04:00
13246,2011-04-30 06:53:00-04:00
13247,2011-04-30 06:54:00-04:00
13248,2011-04-30 06:55:00-04:00
13249,2011-04-30 06:56:00-04:00
13250,2011-04-30 06:57:00-04:00
13251,2011-04-30 06:58:00-04:00
13252,2011-04-30 06:59:00-04:00
13253,2011-04-30 07:00:00-04:00
13254,2011-04-30 07:01:00-04:00
13255,2011-04-30 07:02:00-04:00
13256,2011-04-30 07:03:00-04:00
13257,2011-04-30 07:04:00-04:00
13258,2011-04-30 07:05:00-04:00
13259,2011-04-30 07:06:00-04:00
13260,2011-04-30 07:07:00-04:00
13261,2011-04-30 07:08:00-04:00
13262,2011-04-30 07:09:00-04:00
13263,2011-04-30 07:10:00-04:00
13264,2011-04-30 07:11:00-04:00
13265,2011-04-30 07:12:00-04:00
13266,2011-04-30 07:13:00-04:00
13267,2011-04-30 07:14:00-04:00
13268,2011-04-30 07:15:00-04:00
13269,2011-04-30 07:16:00-04:00
13270,2011-04-30 07:17:00-04:00
13271,2011-04-30 07:18:00-04:00
13272,2011-04-30 07:19:00-04:00
13273,2011-04-30 07:20:00-04:00
13274,2011-04-30 07:21:00-04:00
13275,2011-04-30 07:22:00-04:00
13276,2011-04-30 07:23:00-04:00
13277,2011-04-30 07:24:00-04:00
13278,2011-04-30 07:25:00-04:00
13279,2011-04-30 07:26:00-04:00
13280,2011-04-30 07:27:00-04:00
13281,2011-04-30 07:28:00-04:00
13282,2011-04-30 07:29:00-04:00
13283,2011-04-30 07:30:00-04:00
13284,2011-04-30 07:31:00-04:00
13285,2011-04-30 07:32:00-04:00
13286,2011-04-30 07:33:00-04:00
13287,2011-04-30 07:34:00-04:00
13288,2011-04-30 07:35:00-04:00
13289,2011-04-30 07:36:00-04:00
13290,2011-04-30 07:37:00-04:00
13291,2011-04-30 07:38:00-04:00
13292,2011-04-30 07:39:00-04:00
13293,2011-04-30 07:40:00-04:00
13294,2011-04-30 07:41:00-04:00
13295,2011-04-30 07:42:00-04:00
13296,2011-04-30 07:43:00-04:00
13297,2011-04-30 07:44:00-04:00
13298,2011-04-30 07:45:00-04:00
13299,2011-04-30 07:46:00-04:00
13300,2011-04-30 07:47:00-04:00
13301,2011-04-30 07:48:00-04:00
13302,2011-04-30 07:49:00-04:00
13303,2011-04-30 07:50:00-04:00
13304,2011-04-30 07:51:00-04:00
13305,2011-04-30 07:52:00-04:00
13306,2011-04-30 07:53:00-04:00
13307,2011-04-30 07:54:00-04:00
13308,2011-04-30 07:55:00-04:00
13309,2011-04-30 07:56:00-04:00
13310,2011-04-30 07:57:00-04:00
13311,2011-04-30 07:58:00-04:00
13312,2011-04-30 07:59:00-04:00
13313,2011-04-30 08:00:00-04:00
13314,2011-04-30 08:01:00-04:00
13315,2011-04-30 08:02:00-04:00
13316,2011-04-30 08:03:00-04:00
13317,2011-04-30 08:04:00-04:00
13318,2011-04-30 08:05:00-04:00
13319,2011-04-30 08:06:00-04:00
13320,2011-04-30 08:07:00-04:00
13321,2011-04-30 08:08:00-04:00
13322,2011-04-30 08:09:00-04:00
13323,2011-04-30 08:10:00-04:00
13324,2011-04-30 08:11:00-04:00
13325,2011-04-30 08:12:00-04:00
13326,2011-04-30 08:13:00-04:00
13327,2011-04-30 08:14:00-04:00
13328,2011-04-30 08:15:00-04:00
13329,2011-04-30 08:16:00-04:00
13330,2011-04-30 08:17:00-04:00
13331,2011-04-30 08:18:00-04:00
13332,2011-04-30 08:19:00-04:00
13333,2011-04-30 08:20:00-04:00
13334,2011-04-30 08:21:00-04:00
13335,2011-04-30 08:22:00-04:00
13336,2011-04-30 08:23:00-04:00
13337,2011-04-30 08:24:00-04:00
13338,2011-04-30 08:25:00-04:00
13339,2011-04-30 08:26:00-04:00
13340,2011-04-30 08:27:00-04:00
13341,2011-04-30 08:28:00-04:00
13342,2011-04-30 08:29:00-04:00
13343,2011-04-30 08:30:00-04:00
13344,2011-04-30 08:31:00-04:00
13345,2011-04-30 08:32:00-04:00
13346,2011-04-30 08:33:00-04:00
13347,2011-04-30 08:34:00-04:00
13348,2011-04-30 08:35:00-04:00
13349,2011-04-30 08:36:00-04:00
13350,2011-04-30 08:37:00-04:00
13351,2011-04-30 08:38:00-04:00
13352,2011-04-30 08:39:00-04:00
13353,2011-04-30 08:40:00-04:00
13354,2011-04-30 08:41:00-04:00
13355,2011-04-30 08:42:00-04:00
13356,2011-04-30 08:43:00-04:00
13357,2011-04-30 08:44:00-04:00
13358,2011-04-30 08:45:00-04:00
13359,2011-04-30 08:46:00-04:00
13360,2011-04-30 08:47:00-04:00
13361,2011-04-30 08:48:00-04:00
13362,2011-04-30 08:49:00-04:00
13363,2011-04-30 08:50:00-04:00
13364,2011-04-30 08:51:00-04:00
13365,2011-04-30 08:52:00-04:00
13366,2011-04-30 08:53:00-04:00
13367,2011-04-30 08:54:00-04:00
13368,2011-04-30 08:55:00-04:00
13369,2011-04-30 08:56:00-04:00
13370,2011-04-30 08:57:00-04:00
13371,2011-04-30 08:58:00-04:00
13372,2011-04-30 08:59:00-04:00
13373,2011-04-30 09:00:00-04:00
13374,2011-04-30 09:01:00-04:00
13375,2011-04-30 09:02:00-04:00
13376,2011-04-30 09:03:00-04:00
13377,2011-04-30 09:04:00-04:00
13378,2011-04-30 09:05:00-04:00
13379,2011-04-30 09:06:00-04:00
13380,2011-04-30 09:07:00-04:00
13381,2011-04-30 09:08:00-04:00
13382,2011-04-30 09:09:00-04:00
13383,2011-04-30 09:10:00-04:00
13384,2011-04-30 09:11:00-04:00
13385,2011-04-30 09:12:00-04:00
13386,2011-04-30 09:13:00-04:00
13387,2011-04-30 09:14:00-04:00
13388,2011-04-30 09:15:00-04:00
13389,2011-04-30 09:16:00-04:00
13390,2011-04-30 09:17:00-04:00
13391,2011-04-30 09:18:00-04:00
13392,2011-04-30 09:19:00-04:00
13393,2011-04-30 09:20:00-04:00
13394,2011-04-30 09:21:00-04:00
13395,2011-04-30 09:22:00-04:00
13396,2011-04-30 09:23:00-04:00
13397,2011-04-30 09:24:00-04:00
13398,2011-04-30 09:25:00-04:00
13399,2011-04-30 09:26:00-04:00
13400,2011-04-30 09:27:00-04:00
13401,2011-04-30 09:28:00-04:00
13402,2011-04-30 09:29:00-04:00
13403,2011-04-30 09:30:00-04:00
13404,2011-04-30 09:31:00-04:00
13405,2011-04-30 09:32:00-04:00
13406,2011-04-30 09:33:00-04:00
13407,2011-04-30 09:34:00-04:00
13408,2011-04-30 09:35:00-04:00
13409,2011-04-30 09:36:00-04:00
13410,2011-04-30 09:37:00-04:00
13411,2011-04-30 09:38:00-04:00
13412,2011-04-30 09:39:00-04:00
13413,2011-04-30 09:40:00-04:00
13414,2011-04-30 09:41:00-04:00
13415,2011-04-30 09:42:00-04:00
13416,2011-04-30 09:43:00-04:00
13417,2011-04-30 09:44:00-04:00
13418,2011-04-30 09:45:00-04:00
13419,2011-04-30 09:46:00-04:00
13420,2011-04-30 09:47:00-04:00
13421,2011-04-30 09:48:00-04:00
13422,2011-04-30 09:49:00-04:00
13423,2011-04-30 09:50:00-04:00
13424,2011-04-30 09:51:00-04:00
13425,2011-04-30 09:52:00-04:00
13426,2011-04-30 09:53:00-04:00
13427,2011-04-30 09:54:00-04:00
13428,2011-04-30 09:55:00-04:00
13429,2011-04-30 09:56:00-04:00
13430,2011-04-30 09:57:00-04:00
13431,2011-04-30 09:58:00-04:00
13432,2011-04-30 09:59:00-04:00
13433,2011-04-30 10:00:00-04:00
13434,2011-04-30 10:01:00-04:00
13435,2011-04-30 10:02:00-04:00
13436,2011-04-30 10:03:00-04:00
13437,2011-04-30 10:04:00-04:00
13438,2011-04-30 10:05:00-04:00
13439,2011-04-30 10:06:00-04:00
13440,2011-04-30 10:07:00-04:00
13441,2011-04-30 10:08:00-04:00
13442,2011-04-30 10:09:00-04:00
13443,2011-04-30 10:10:00-04:00
13444,2011-04-30 10:11:00-04:00
13445,2011-04-30 10:12:00-04:00
13446,2011-04-30 10:13:00-04:00
